Date,HESLN
2022-02-02 00:00:00,40.395
2022-02-01 00:00:00,40.535
2022-01-31 00:00:00,41.51
2022-01-28 00:00:00,41.515
2022-01-27 00:00:00,41.135
2022-01-26 00:00:00,38.075
2022-01-25 00:00:00,37.965
2022-01-24 00:00:00,37.265
2022-01-21 00:00:00,39.715
2022-01-20 00:00:00,42.89
2022-01-19 00:00:00,43.83
2022-01-18 00:00:00,43.055
2022-01-17 00:00:00,45.065
2022-01-14 00:00:00,44.545
2022-01-13 00:00:00,40.495
2022-01-12 00:00:00,40.965
2022-01-11 00:00:00,44.78
2022-01-10 00:00:00,42.495
2022-01-07 00:00:00,40.425
2022-01-06 00:00:00,40.425
2022-01-05 00:00:00,40.435
2022-01-04 00:00:00,40.305
2022-01-03 00:00:00,39.285
2021-12-31 00:00:00,39.275
2021-12-30 00:00:00,39.265
2021-12-29 00:00:00,39.035
2021-12-28 00:00:00,37.235
2021-12-27 00:00:00,39.335
2021-12-24 00:00:00,39.565
2021-12-23 00:00:00,41.475
2021-12-22 00:00:00,40.2
2021-12-21 00:00:00,38.075
2021-12-20 00:00:00,38.075
2021-12-17 00:00:00,37.435
2021-12-16 00:00:00,40.665
2021-12-15 00:00:00,41.65
2021-12-14 00:00:00,41.435
2021-12-13 00:00:00,39.545
2021-12-10 00:00:00,40.905
2021-12-09 00:00:00,43.595
2021-12-08 00:00:00,43.58
2021-12-07 00:00:00,40.255
2021-12-06 00:00:00,38.185
2021-12-03 00:00:00,38.315
2021-12-02 00:00:00,38.285
2021-12-01 00:00:00,39.125
2021-11-30 00:00:00,39.085
2021-11-29 00:00:00,39.075
2021-11-26 00:00:00,39.075
2021-11-25 00:00:00,37.035
2021-11-24 00:00:00,37.16
2021-11-23 00:00:00,37.985
2021-11-22 00:00:00,36.12
2021-11-19 00:00:00,37.915
2021-11-18 00:00:00,37.915
2021-11-17 00:00:00,37.915
2021-11-16 00:00:00,37.915
2021-11-15 00:00:00,37.905
2021-11-12 00:00:00,37.915
2021-11-11 00:00:00,37.96
2021-11-10 00:00:00,37.955
2021-11-09 00:00:00,37.99
2021-11-08 00:00:00,37.96
2021-11-05 00:00:00,37.945
2021-11-04 00:00:00,37.925
2021-11-03 00:00:00,37.895
2021-11-02 00:00:00,37.86
2021-11-01 00:00:00,37.875
2021-10-29 00:00:00,37.895
2021-10-28 00:00:00,35.65
2021-10-27 00:00:00,33.625
2021-10-26 00:00:00,34.305
2021-10-25 00:00:00,31.365
2021-10-22 00:00:00,32.75
2021-10-21 00:00:00,32.735
2021-10-20 00:00:00,32.715
2021-10-19 00:00:00,35.56
2021-10-18 00:00:00,32.715
2021-10-15 00:00:00,32.7
2021-10-14 00:00:00,32.725
2021-10-13 00:00:00,35.17
2021-10-12 00:00:00,38.275
2021-10-11 00:00:00,38.27
2021-10-08 00:00:00,38.06
2021-10-07 00:00:00,36.24
2021-10-06 00:00:00,38.415
2021-10-05 00:00:00,39.18
2021-10-04 00:00:00,36.925
2021-10-01 00:00:00,35.285
2021-09-30 00:00:00,39.265
2021-09-29 00:00:00,37.385
2021-09-28 00:00:00,39.375
2021-09-27 00:00:00,38.445
2021-09-24 00:00:00,39.365
2021-09-23 00:00:00,38.105
2021-09-22 00:00:00,38.12
2021-09-21 00:00:00,36.185
2021-09-20 00:00:00,37.525
2021-09-17 00:00:00,38.665
2021-09-16 00:00:00,38.685
2021-09-15 00:00:00,38.67
2021-09-14 00:00:00,38.495
2021-09-13 00:00:00,35.41
2021-09-10 00:00:00,35.4
2021-09-09 00:00:00,35.405
2021-09-08 00:00:00,35.405
2021-09-07 00:00:00,35.41
2021-09-06 00:00:00,35.41
2021-09-03 00:00:00,35.405
2021-09-02 00:00:00,35.41
2021-09-01 00:00:00,35.415
2021-08-31 00:00:00,35.405
2021-08-30 00:00:00,35.405
2021-08-27 00:00:00,35.415
2021-08-26 00:00:00,35.415
2021-08-25 00:00:00,35.405
2021-08-24 00:00:00,35.41
2021-08-23 00:00:00,35.405
2021-08-20 00:00:00,35.405
2021-08-19 00:00:00,36.405
2021-08-18 00:00:00,35.415
2021-08-17 00:00:00,36.48
2021-08-16 00:00:00,36.475
2021-08-13 00:00:00,36.61
2021-08-12 00:00:00,38.78
2021-08-11 00:00:00,38.785
2021-08-10 00:00:00,38.785
2021-08-09 00:00:00,38.775
2021-08-06 00:00:00,38.78
2021-08-05 00:00:00,38.785
2021-08-04 00:00:00,38.775
2021-08-03 00:00:00,38.765
2021-08-02 00:00:00,38.765
2021-07-30 00:00:00,38.765
2021-07-29 00:00:00,38.765
2021-07-28 00:00:00,38.765
2021-07-27 00:00:00,38.76
2021-07-26 00:00:00,38.755
2021-07-23 00:00:00,38.755
2021-07-22 00:00:00,38.765
2021-07-21 00:00:00,38.755
2021-07-20 00:00:00,38.755
2021-07-19 00:00:00,38.755
2021-07-16 00:00:00,38.755
2021-07-15 00:00:00,38.755
2021-07-14 00:00:00,39.88
2021-07-13 00:00:00,40.935
2021-07-12 00:00:00,40.995
2021-07-09 00:00:00,42.18
2021-07-08 00:00:00,44.17
2021-07-07 00:00:00,44.155
2021-07-06 00:00:00,44.165
2021-07-05 00:00:00,44.16
2021-07-02 00:00:00,42.105
2021-07-01 00:00:00,43.105
2021-06-30 00:00:00,42.175
2021-06-29 00:00:00,44.405
2021-06-28 00:00:00,46.4
2021-06-25 00:00:00,46.4
2021-06-24 00:00:00,44.235
2021-06-23 00:00:00,43.235
2021-06-22 00:00:00,44.235
2021-06-21 00:00:00,43.305
2021-06-18 00:00:00,43.295
2021-06-17 00:00:00,45.305
2021-06-16 00:00:00,43.335
2021-06-15 00:00:00,45.425
2021-06-14 00:00:00,45.315
2021-06-11 00:00:00,43.41
2021-06-10 00:00:00,44.41
2021-06-09 00:00:00,43.42
2021-06-08 00:00:00,44.585
2021-06-07 00:00:00,46.59
2021-06-04 00:00:00,44.6
2021-06-03 00:00:00,46.66
2021-06-02 00:00:00,45.72
2021-06-01 00:00:00,47.825
2021-05-31 00:00:00,47.775
2021-05-28 00:00:00,46.73
2021-05-27 00:00:00,46.795
2021-05-26 00:00:00,46.79
2021-05-25 00:00:00,47.9
2021-05-24 00:00:00,48.895
2021-05-21 00:00:00,47.725
2021-05-20 00:00:00,45.62
2021-05-19 00:00:00,45.61
2021-05-18 00:00:00,45.62
2021-05-17 00:00:00,45.62
2021-05-14 00:00:00,45.62
2021-05-13 00:00:00,45.62
2021-05-12 00:00:00,45.615
2021-05-11 00:00:00,45.62
2021-05-10 00:00:00,45.62
2021-05-07 00:00:00,45.57
2021-05-06 00:00:00,44.565
2021-05-05 00:00:00,45.51
2021-05-04 00:00:00,43.455
2021-05-03 00:00:00,44.57
2021-04-30 00:00:00,45.56
2021-04-29 00:00:00,64.14
2021-04-28 00:00:00,64.14
2021-04-27 00:00:00,64.14
2021-04-26 00:00:00,64.14
2021-04-23 00:00:00,64.14
2021-04-22 00:00:00,64.14
2021-04-21 00:00:00,64.14
2021-04-20 00:00:00,64.14
2021-04-19 00:00:00,64.14
2021-04-16 00:00:00,64.14
2021-04-15 00:00:00,64.14
2021-04-14 00:00:00,64.14
2021-04-13 00:00:00,64.14
2021-04-12 00:00:00,64.14
2021-04-09 00:00:00,64.14
2021-04-08 00:00:00,64.14
2021-04-07 00:00:00,64.14
2021-04-06 00:00:00,64.14
2021-04-05 00:00:00,64.14
2021-04-02 00:00:00,64.14
2021-04-01 00:00:00,64.14
2021-03-31 00:00:00,64.13
2021-03-30 00:00:00,64.14
2021-03-29 00:00:00,60.13
2021-03-26 00:00:00,60.13
2021-03-25 00:00:00,60.125
2021-03-24 00:00:00,60.125
2021-03-23 00:00:00,60.125
2021-03-22 00:00:00,60.125
2021-03-19 00:00:00,55.975
2021-03-18 00:00:00,57.18
2021-03-17 00:00:00,55.98
2021-03-16 00:00:00,56.425
2021-03-15 00:00:00,57.03
2021-03-12 00:00:00,54.1
2021-03-11 00:00:00,56.57
2021-03-10 00:00:00,55.56
2021-03-09 00:00:00,56
2021-03-08 00:00:00,57.585
2021-03-05 00:00:00,56.865
2021-03-04 00:00:00,56.865
2021-03-03 00:00:00,55.405
2021-03-02 00:00:00,53.27
2021-03-01 00:00:00,58.845
2021-02-26 00:00:00,57.29
2021-02-25 00:00:00,55.99
2021-02-24 00:00:00,57.15
2021-02-23 00:00:00,57.765
2021-02-22 00:00:00,55.685
2021-02-19 00:00:00,56.71
2021-02-18 00:00:00,57.785
2021-02-17 00:00:00,55.295
2021-02-16 00:00:00,54.12
2021-02-15 00:00:00,54.99
2021-02-12 00:00:00,54.41
2021-02-11 00:00:00,53.84
2021-02-10 00:00:00,56.005
2021-02-09 00:00:00,54.4
2021-02-08 00:00:00,54.265
2021-02-05 00:00:00,53.385
2021-02-04 00:00:00,53.935
2021-02-03 00:00:00,53.545
2021-02-02 00:00:00,55.795
2021-02-01 00:00:00,55.26
2021-01-29 00:00:00,56.07
2021-01-28 00:00:00,58.045
2021-01-27 00:00:00,55.795
2021-01-26 00:00:00,56.365
2021-01-25 00:00:00,56.365
2021-01-22 00:00:00,55.51
2021-01-21 00:00:00,54.815
2021-01-20 00:00:00,54.29
2021-01-19 00:00:00,55.93
2021-01-18 00:00:00,58.07
2021-01-15 00:00:00,55.935
2021-01-14 00:00:00,55.225
2021-01-13 00:00:00,56.795
2021-01-12 00:00:00,56.965
2021-01-11 00:00:00,55.94
2021-01-08 00:00:00,55.355
2021-01-07 00:00:00,54.37
2021-01-06 00:00:00,58.48
2021-01-05 00:00:00,55.045
2021-01-04 00:00:00,55.795
2021-01-01 00:00:00,55.795
2020-12-31 00:00:00,55.795
2020-12-30 00:00:00,54.57
2020-12-29 00:00:00,53.98
2020-12-28 00:00:00,53.98
2020-12-25 00:00:00,53.98
2020-12-24 00:00:00,54.16
2020-12-23 00:00:00,54.34
2020-12-22 00:00:00,61.145
2020-12-21 00:00:00,56.825
2020-12-18 00:00:00,55.06
2020-12-17 00:00:00,54.51
2020-12-16 00:00:00,56.22
2020-12-15 00:00:00,54.665
2020-12-14 00:00:00,57.785
2020-12-11 00:00:00,52.805
2020-12-10 00:00:00,51.135
2020-12-09 00:00:00,50.86
2020-12-08 00:00:00,51.23
2020-12-07 00:00:00,50.905
2020-12-04 00:00:00,50.25
2020-12-03 00:00:00,50.43
2020-12-02 00:00:00,50.69
2020-12-01 00:00:00,51.05
2020-11-30 00:00:00,51.74
2020-11-27 00:00:00,51.04
2020-11-26 00:00:00,51.105
2020-11-25 00:00:00,51.06
2020-11-24 00:00:00,50.585
2020-11-23 00:00:00,51.315
2020-11-20 00:00:00,51.56
2020-11-19 00:00:00,51.81
2020-11-18 00:00:00,51.58
2020-11-17 00:00:00,51.29
2020-11-16 00:00:00,51.705
2020-11-13 00:00:00,52.4
2020-11-12 00:00:00,52.34
2020-11-11 00:00:00,51.505
2020-11-10 00:00:00,50.99
2020-11-09 00:00:00,51.855
2020-11-06 00:00:00,53.335
2020-11-05 00:00:00,54.39
2020-11-04 00:00:00,56.285
2020-11-03 00:00:00,57.28
2020-11-02 00:00:00,58.505
2020-10-30 00:00:00,58.965
2020-10-29 00:00:00,59.475
2020-10-28 00:00:00,58.37
2020-10-27 00:00:00,56.405
2020-10-26 00:00:00,55.85
2020-10-23 00:00:00,55.675
2020-10-22 00:00:00,55.915
2020-10-21 00:00:00,55.725
2020-10-20 00:00:00,56.07
2020-10-19 00:00:00,55.415
2020-10-16 00:00:00,56.905
2020-10-15 00:00:00,57.28
2020-10-14 00:00:00,56.025
2020-10-13 00:00:00,55.345
2020-10-12 00:00:00,55.275
2020-10-09 00:00:00,55.45
2020-10-08 00:00:00,55.96
2020-10-07 00:00:00,56.52
2020-10-06 00:00:00,56.845
2020-10-05 00:00:00,57.85
2020-10-02 00:00:00,58.845
2020-10-01 00:00:00,59.14
2020-09-30 00:00:00,59.49
2020-09-29 00:00:00,59.775
2020-09-28 00:00:00,60.885
2020-09-25 00:00:00,50.86
2020-09-24 00:00:00,49.755
2020-09-23 00:00:00,48.6
2020-09-22 00:00:00,48.785
2020-09-21 00:00:00,48.74
2020-09-18 00:00:00,45.185
2020-09-17 00:00:00,45.035
2020-09-16 00:00:00,44.93
2020-09-15 00:00:00,45.365
2020-09-14 00:00:00,45.675
2020-09-11 00:00:00,45.43
2020-09-10 00:00:00,44.97
2020-09-09 00:00:00,44.755
2020-09-08 00:00:00,44.65
2020-09-07 00:00:00,44.3
2020-09-04 00:00:00,44.045
2020-09-03 00:00:00,43.045
2020-09-02 00:00:00,43.07
2020-09-01 00:00:00,43.84
2020-08-31 00:00:00,44.125
2020-08-28 00:00:00,43.935
2020-08-27 00:00:00,43.86
2020-08-26 00:00:00,43.785
2020-08-25 00:00:00,43.63
2020-08-24 00:00:00,44.02
2020-08-21 00:00:00,44.63
2020-08-20 00:00:00,44.66
2020-08-19 00:00:00,44.47
2020-08-18 00:00:00,44.72
2020-08-17 00:00:00,44.81
2020-08-14 00:00:00,44.855
2020-08-13 00:00:00,44.28
2020-08-12 00:00:00,44.35
2020-08-11 00:00:00,44.845
2020-08-10 00:00:00,44.92
2020-08-07 00:00:00,45.35
2020-08-06 00:00:00,45.47
2020-08-05 00:00:00,45.41
2020-08-04 00:00:00,45.965
2020-08-03 00:00:00,46.235
2020-07-31 00:00:00,46.555
2020-07-30 00:00:00,46.54
2020-07-29 00:00:00,45.625
2020-07-28 00:00:00,45.495
2020-07-27 00:00:00,44.82
2020-07-24 00:00:00,44.405
2020-07-23 00:00:00,44.29
2020-07-22 00:00:00,44.395
2020-07-21 00:00:00,44.29
2020-07-20 00:00:00,45.08
2020-07-17 00:00:00,45.57
2020-07-16 00:00:00,45.585
2020-07-15 00:00:00,45.705
2020-07-14 00:00:00,46.655
2020-07-13 00:00:00,46.795
2020-07-10 00:00:00,47.43
2020-07-09 00:00:00,47.06
2020-07-08 00:00:00,46.705
2020-07-07 00:00:00,46.045
2020-07-06 00:00:00,46.17
2020-07-03 00:00:00,46.91
2020-07-02 00:00:00,47.4
2020-07-01 00:00:00,48.235
2020-06-30 00:00:00,49.37
2020-06-29 00:00:00,50.205
2020-06-26 00:00:00,50.095
2020-06-25 00:00:00,49.72
2020-06-24 00:00:00,49.015
2020-06-23 00:00:00,48.29
2020-06-22 00:00:00,48.905
2020-06-19 00:00:00,48.46
2020-06-18 00:00:00,48.42
2020-06-17 00:00:00,47.805
2020-06-16 00:00:00,48.45
2020-06-15 00:00:00,51.125
2020-06-12 00:00:00,50.645
2020-06-11 00:00:00,51.15
2020-06-10 00:00:00,49.69
2020-06-09 00:00:00,48.285
2020-06-08 00:00:00,46.96
2020-06-05 00:00:00,47.31
2020-06-04 00:00:00,49.305
2020-06-03 00:00:00,49.445
2020-06-02 00:00:00,50.615
2020-06-01 00:00:00,51.385
2020-05-29 00:00:00,52.055
2020-05-28 00:00:00,51.575
2020-05-27 00:00:00,51.39
2020-05-26 00:00:00,53.885
2020-05-25 00:00:00,55.075
2020-05-22 00:00:00,55.155
2020-05-21 00:00:00,54.685
2020-05-20 00:00:00,54.685
2020-05-19 00:00:00,53.435
2020-05-18 00:00:00,54.655
2020-05-15 00:00:00,56.16
2020-05-14 00:00:00,56.79
2020-05-13 00:00:00,55.5
2020-05-12 00:00:00,54.83
2020-05-11 00:00:00,54.905
2020-05-08 00:00:00,55.865
2020-05-07 00:00:00,55.81
2020-05-06 00:00:00,55.3
2020-05-05 00:00:00,55.64
2020-05-04 00:00:00,56.835
2020-05-01 00:00:00,55.5
2020-04-30 00:00:00,54.595
2020-04-29 00:00:00,54.945
2020-04-28 00:00:00,55.065
2020-04-27 00:00:00,51.505
2020-04-24 00:00:00,52.055
2020-04-23 00:00:00,51.805
2020-04-22 00:00:00,53.155
2020-04-21 00:00:00,53.325
2020-04-20 00:00:00,51.345
2020-04-17 00:00:00,50.665
2020-04-16 00:00:00,50.795
2020-04-15 00:00:00,50.185
2020-04-14 00:00:00,48.31
2020-04-13 00:00:00,49.015
2020-04-10 00:00:00,49.085
2020-04-09 00:00:00,49.345
2020-04-08 00:00:00,51.94
2020-04-07 00:00:00,52.75
2020-04-06 00:00:00,61.075
2020-04-03 00:00:00,61.07
2020-04-02 00:00:00,61.07
2020-04-01 00:00:00,61.07
2020-03-31 00:00:00,61.07
2020-03-30 00:00:00,61.07
2020-03-27 00:00:00,61.07
2020-03-26 00:00:00,61.07
2020-03-25 00:00:00,61.06
2020-03-24 00:00:00,61.07
2020-03-23 00:00:00,61.06
2020-03-20 00:00:00,61.06
2020-03-19 00:00:00,56.65
2020-03-18 00:00:00,50.74
2020-03-17 00:00:00,50.43
2020-03-16 00:00:00,59.165
2020-03-13 00:00:00,59.165
2020-03-12 00:00:00,45.235
2020-03-11 00:00:00,45.23
2020-03-10 00:00:00,59.045
2020-03-09 00:00:00,51.23
2020-03-06 00:00:00,47.665
2020-03-05 00:00:00,43.215
2020-03-04 00:00:00,49.09
2020-03-03 00:00:00,49.1
2020-03-02 00:00:00,48.23
2020-02-28 00:00:00,51.61
2020-02-27 00:00:00,45.765
2020-02-26 00:00:00,45.765
2020-02-25 00:00:00,45.75
2020-02-24 00:00:00,45.75
2020-02-21 00:00:00,45.75
2020-02-20 00:00:00,45.75
2020-02-19 00:00:00,45.745
2020-02-18 00:00:00,45.75
2020-02-17 00:00:00,45.75
2020-02-14 00:00:00,45.745
2020-02-13 00:00:00,45.745
2020-02-12 00:00:00,45.74
2020-02-11 00:00:00,45.745
2020-02-10 00:00:00,45.745
2020-02-07 00:00:00,45.74
2020-02-06 00:00:00,45.74
2020-02-05 00:00:00,45.74
2020-02-04 00:00:00,45.74
2020-02-03 00:00:00,45.74
2020-01-31 00:00:00,45.74
2020-01-30 00:00:00,45.74
2020-01-29 00:00:00,46.53
2020-01-28 00:00:00,46.66
2020-01-27 00:00:00,46.085
2020-01-24 00:00:00,46.09
2020-01-23 00:00:00,46.085
2020-01-22 00:00:00,46.075
2020-01-21 00:00:00,46.075
2020-01-20 00:00:00,41.99
2020-01-17 00:00:00,41.99
2020-01-16 00:00:00,41.99
2020-01-15 00:00:00,41.99
2020-01-14 00:00:00,41.99
2020-01-13 00:00:00,41.99
2020-01-10 00:00:00,41.99
2020-01-09 00:00:00,41.995
2020-01-08 00:00:00,41.995
2020-01-07 00:00:00,42
2020-01-06 00:00:00,42
2020-01-03 00:00:00,41.99
2020-01-02 00:00:00,41.99
2020-01-01 00:00:00,41.99
2019-12-31 00:00:00,41.99
2019-12-30 00:00:00,41.99
2019-12-27 00:00:00,41.99
2019-12-26 00:00:00,41.99
2019-12-25 00:00:00,41.99
2019-12-24 00:00:00,41.99
2019-12-23 00:00:00,41.99
2019-12-20 00:00:00,41.99
2019-12-19 00:00:00,41.99
2019-12-18 00:00:00,41.99
2019-12-17 00:00:00,41.995
2019-12-16 00:00:00,41.99
2019-12-13 00:00:00,41.995
2019-12-12 00:00:00,43
2019-12-11 00:00:00,52.945
2019-12-10 00:00:00,53.005
2019-12-09 00:00:00,53.005
2019-12-06 00:00:00,53.005
2019-12-05 00:00:00,53.005
2019-12-04 00:00:00,53.005
2019-12-03 00:00:00,53.005
2019-12-02 00:00:00,53.005
2019-11-29 00:00:00,53.005
2019-11-28 00:00:00,53.005
2019-11-27 00:00:00,53.005
2019-11-26 00:00:00,53.005
2019-11-25 00:00:00,53.005
2019-11-22 00:00:00,53.005
2019-11-21 00:00:00,53.005
2019-11-20 00:00:00,53.005
2019-11-19 00:00:00,53.005
2019-11-18 00:00:00,53.005
2019-11-15 00:00:00,53.005
2019-11-14 00:00:00,53.005
2019-11-13 00:00:00,53.005
2019-11-12 00:00:00,53.005
2019-11-11 00:00:00,52.685
2019-11-08 00:00:00,52.635
2019-11-07 00:00:00,52.785
2019-11-06 00:00:00,53.005
2019-11-05 00:00:00,53.005
2019-11-04 00:00:00,53.005
2019-11-01 00:00:00,53.005
2019-10-31 00:00:00,53.005
2019-10-30 00:00:00,53.005
2019-10-29 00:00:00,53.005
2019-10-28 00:00:00,53.005
2019-10-25 00:00:00,53.005
2019-10-24 00:00:00,53.005
2019-10-23 00:00:00,53.005
2019-10-22 00:00:00,53.005
2019-10-21 00:00:00,53.005
2019-10-18 00:00:00,53.005
2019-10-17 00:00:00,53.005
2019-10-16 00:00:00,53.005
2019-10-15 00:00:00,55.51
2019-10-14 00:00:00,55.51
2019-10-11 00:00:00,55.51
2019-10-10 00:00:00,55.515
2019-10-09 00:00:00,55.515
2019-10-08 00:00:00,55.515
2019-10-07 00:00:00,55.515
2019-10-04 00:00:00,55.515
2019-10-03 00:00:00,55.515
2019-10-02 00:00:00,55.51
2019-10-01 00:00:00,55.515
2019-09-30 00:00:00,55.515
2019-09-27 00:00:00,55.515
2019-09-26 00:00:00,55.515
2019-09-25 00:00:00,55.515
2019-09-24 00:00:00,55.515
2019-09-23 00:00:00,55.515
2019-09-20 00:00:00,54.865
2019-09-19 00:00:00,50.01
2019-09-18 00:00:00,50.01
2019-09-17 00:00:00,50.01
2019-09-16 00:00:00,50.01
2019-09-13 00:00:00,50.01
2019-09-12 00:00:00,50.01
2019-09-11 00:00:00,50.01
2019-09-10 00:00:00,50.01
2019-09-09 00:00:00,50.015
2019-09-06 00:00:00,50.01
2019-09-05 00:00:00,50.015
2019-09-04 00:00:00,50.015
2019-09-03 00:00:00,50.015
2019-09-02 00:00:00,50.02
2019-08-30 00:00:00,50.02
2019-08-29 00:00:00,50.02
2019-08-28 00:00:00,50.015
2019-08-27 00:00:00,50.015
2019-08-26 00:00:00,50.015
2019-08-23 00:00:00,50.01
2019-08-22 00:00:00,50.015
2019-08-21 00:00:00,50.015
2019-08-20 00:00:00,50.015
2019-08-19 00:00:00,50.02
2019-08-16 00:00:00,50.02
2019-08-15 00:00:00,50.015
2019-08-14 00:00:00,50.01
2019-08-13 00:00:00,50.01
2019-08-12 00:00:00,50.01
2019-08-09 00:00:00,50.01
2019-08-08 00:00:00,50.015
2019-08-07 00:00:00,50.01
2019-08-06 00:00:00,50.01
2019-08-05 00:00:00,50.01
2019-08-02 00:00:00,50.005
2019-08-01 00:00:00,50.005
2019-07-31 00:00:00,50.005
2019-07-30 00:00:00,50.005
2019-07-29 00:00:00,50.005
2019-07-26 00:00:00,50.005
2019-07-25 00:00:00,50.005
2019-07-24 00:00:00,50
2019-07-23 00:00:00,50.005
2019-07-22 00:00:00,50.005
2019-07-19 00:00:00,50
2019-07-18 00:00:00,50
2019-07-17 00:00:00,49.995
2019-07-16 00:00:00,49.995
2019-07-15 00:00:00,49.995
2019-07-12 00:00:00,49.995
2019-07-11 00:00:00,49.995
2019-07-10 00:00:00,50
2019-07-09 00:00:00,50.005
2019-07-08 00:00:00,50
2019-07-05 00:00:00,50.005
2019-07-04 00:00:00,50.005
2019-07-03 00:00:00,50
2019-07-02 00:00:00,50
2019-07-01 00:00:00,50
2019-06-28 00:00:00,50
2019-06-27 00:00:00,50
2019-06-26 00:00:00,50
2019-06-25 00:00:00,49.995
2019-06-24 00:00:00,49.995
2019-06-21 00:00:00,50
2019-06-20 00:00:00,50
2019-06-19 00:00:00,50
2019-06-18 00:00:00,49.995
2019-06-17 00:00:00,50
2019-06-14 00:00:00,49.995
2019-06-13 00:00:00,49.995
2019-06-12 00:00:00,49.995
2019-06-11 00:00:00,49.995
2019-06-10 00:00:00,50
2019-06-07 00:00:00,49.995
2019-06-06 00:00:00,49.995
2019-06-05 00:00:00,49.995
2019-06-04 00:00:00,49.995
2019-06-03 00:00:00,49.995
2019-05-31 00:00:00,49.995
2019-05-30 00:00:00,49.995
2019-05-29 00:00:00,49.995
2019-05-28 00:00:00,49.995
2019-05-27 00:00:00,49.995
2019-05-24 00:00:00,49.995
2019-05-23 00:00:00,49.985
2019-05-22 00:00:00,49.985
2019-05-21 00:00:00,49.985
2019-05-20 00:00:00,49.99
2019-05-17 00:00:00,49.985
2019-05-16 00:00:00,49.995
2019-05-15 00:00:00,49.985
2019-05-14 00:00:00,49.985
2019-05-13 00:00:00,49.985
